source,id,name,url,price_value,price_currency,price_period,price_low,price_high,price_text,address,city,country,postal_code,lat,lng,rating,rating_count,type,image,description,source_url
amberstudent,amberstudent:go-britanya-iq-shoreditch-residence-london-2307071008444,"GoBritanya IQ Shoreditch Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,520.0,GBP,week,520.0,540.0,520.0,"2 Silicon Wy, East Rd, London N1 6AT, UK",London,GB,N1 6AT,51.5276184,-0.0877662,,,student_accommodation,https://assets.amberstudent.com/inventories/282331/041d6e22.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:luna-london-2503114185226,"Luna, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,524.0,GBP,week,524.0,833.0,524.0,"32 Engineers Way, Wembley HA9 0JB, UK",Wembley,GB,HA9 0JB,51.559146,-0.27792,,,student_accommodation,https://assets.amberstudent.com/inventories/1704439/3b043caf.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-spitalfields-london-2011057254881,"Chapter Spitalfields, London",https://www.chapter-living.com/properties/spitalfields/,525.0,GBP,week,525.0,870.0,525.0,"9 Frying Pan Alley, London E1 7HS, UK",London,GB,E1 7HS,51.51771549999999,-0.0768013,5.0,4,student_accommodation,https://assets.amberstudent.com/inventories/214076/fb853de3.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-king-s-cross-residence-london-2108054823836,"LST King's Cross Residence, London",https://www.londonist.co.uk/residences/kings-cross-residence_7,525.0,GBP,week,525.0,605.0,525.0,"200 Pentonville Rd, London N1 9JP, UK",London,GB,N1 9JP,51.53128619999999,-0.1173506,4.6,5,student_accommodation,https://assets.amberstudent.com/inventories/188046/b7ac3005.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:gobritanya-westminster-residence-london-2503086215270,"Gobritanya Westminster Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,525.0,GBP,week,525.0,634.0,525.0,"200A Lambeth Rd, London SE1 7LR, UK",London,GB,SE1 7LR,51.4957842,-0.1160669,,,student_accommodation,https://assets.amberstudent.com/inventories/1697365/bb423832.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-bankside-london-1811176923641,"iQ Bankside, London",https://www.iqstudentaccommodation.com/search/building/bankside?year=2019-20,529.0,GBP,week,529.0,709.0,529.0,"51 Ewer St, London SE1 0NR, UK",London,GB,SE1 0NR,51.5045379,-0.0986167,4.7,6,student_accommodation,https://assets.amberstudent.com/inventories/143220/b444c32c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-old-street-residence-london-2003136844345,"LST Old Street Residence, London",https://www.londonist.co.uk/residences/old-street-residence_17,530.0,GBP,week,530.0,570.0,530.0,"18 Paul St, London EC2A 4JH, UK",London,GB,EC2A 4JH,51.5228239,-0.08419960000000001,4.5,8,student_accommodation,https://assets.amberstudent.com/inventories/149424/464b9adf.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-london-bridge-residence-london-2507171003783,"LST London Bridge Residence, London",https://londonist.co.uk/residences/london-bridge-residence_537?academic_year_id=9,530.0,GBP,week,530.0,599.0,530.0,"42 Weston St, Bridge, London SE1 3QJ, UK",London,GB,SE1 3QJ,51.50302970000001,-0.0852184,,,student_accommodation,https://assets.amberstudent.com/inventories/2003135/1862f7e0.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:axo-oxford-circus-london-1709156600823,"AXO Oxford Circus, London",http://axostudent.co.uk/properties/axo-oxford-circus/,535.0,GBP,week,535.0,625.0,535.0,"2 Devonshire St, London W1W 5DB, UK",London,GB,W1W 5DB,51.5225373,-0.1443377,5.0,8,student_accommodation,https://assets.amberstudent.com/inventories/141399/7be26ac2.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-westminster-residence-london-2409136783356,"LST Westminster Residence, London",https://londonist.co.uk/residences/westminster-residence_536?academic_year_id=8,540.0,GBP,week,540.0,650.0,540.0,"200A Lambeth Rd, London SE1 7LR, UK",London,GB,SE1 7LR,51.4957842,-0.1160669,,,student_accommodation,https://assets.amberstudent.com/inventories/1276085/6b2208ea.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:willen-house-london-2501142507038,"Willen House, London",https://prestigestudentliving.com/student-accommodation/london/willen-house,549.0,GBP,week,549.0,699.0,549.0,"8-26, 8-26 Bath St, London EC1V 9DX, UK",London,GB,EC1V 9DX,51.527460299999994,-0.0916935,,,student_accommodation,https://assets.amberstudent.com/inventories/1700302/4a06b5da.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:landsby-london-2402097234827,"Landsby, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,550.0,GBP,week,550.0,977.0,550.0,"Wembley Park, Wembley HA9 0GW, UK",Wembley,GB,HA9 0GW,51.5599265,-0.2811654000000001,,,student_accommodation,https://assets.amberstudent.com/inventories/953193/32770582.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:kings-cross-residence-go-britanya-london-2009022949327,"GoBritanya Kings Cross Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,555.0,GBP,week,555.0,770.0,555.0,"200 Pentonville Rd, London N1, UK",London,GB,N1,51.5313053,-0.1171737,4.3,3,student_accommodation,https://assets.amberstudent.com/inventories/159546/4d4357d8.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-spitalfields-residence-london-2108052847676,"LST Spitalfields Residence, London",https://www.londonist.co.uk/residences/spitalfields-residence_10,560.0,GBP,week,560.0,599.0,560.0,"9 Frying Pan Alley, London E1 7HS, UK",London,GB,E1 7HS,51.51771549999999,-0.0768013,4.8,12,student_accommodation,https://assets.amberstudent.com/inventories/188140/9368280d.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:notting-hill-london-2510167405876,"Notting Hill, London",https://gravitycoliving.com/location/notting-hill/,562.0,GBP,week,562.0,642.0,562.0,"6 St Stephen's Cres, London W2 5QT, UK",London,GB,W2 5QT,51.518148,-0.1946002,,,student_accommodation,https://assets.amberstudent.com/inventories/2273153/6ef494d7.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:spitalfields-residence-go-britanya-london-2009032272619,"GoBritanya Spitalfields Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,585.0,GBP,week,585.0,642.0,585.0,"9 Frying Pan Alley, London E1 7HS, UK",London,GB,E1 7HS,51.51777499999999,-0.0768449,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/159692/8d8620e2.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:go-britanya-kirby-street-residence-london-2009026790029,"GoBritanya Kirby Street Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,595.0,GBP,week,595.0,800.0,595.0,"Arundel House, 36-43 Kirby St, London EC1N 8TE, UK",London,GB,EC1N 8TE,51.5197933,-0.1073775,4.8,5,student_accommodation,https://assets.amberstudent.com/inventories/159547/ff155b5b.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-south-bank-residence-london-2301097674521,"LST South Bank Residence, London",https://www.londonist.co.uk/residences/south-bank-residence_116,610.0,GBP,week,610.0,649.0,610.0,"17 Great Suffolk St, London SE1 0NS, UK",London,GB,SE1 0NS,51.5049025,-0.1012034,4.8,5,student_accommodation,https://assets.amberstudent.com/inventories/249682/fca650a0.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-bloomsbury-london-1811197293573,"iQ Bloomsbury, London",https://www.iqstudentaccommodation.com/search/building/bloomsbury?year=2019-20,679.0,GBP,week,679.0,852.0,679.0,"200 Euston Rd., London NW1 2FA, UK",London,GB,NW1 2FA,51.52620940000001,-0.1348105,5.0,8,student_accommodation,https://assets.amberstudent.com/inventories/143244/d9f42267.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:covent-garden-grosvenor-house-london-2111224719668,"Grosvenor House, London",https://prestigestudentliving.com/student-accommodation/london/grosvenor-house,685.0,GBP,week,685.0,759.0,685.0,"Drury Ln, London WC2B 5TB, UK",London,GB,WC2B 5TB,51.5143533,-0.1211351,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/206049/03136cab.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:axo-waterloo-london-2509084885253,"AXO Waterloo, London",https://axostudent.co.uk/properties/axo-waterloo/,200.0,GBP,week,200.0,410.0,200.0,"2 Secker St, London SE1 8UF, UK",London,GB,SE1 8UF,51.5044852,-0.1110727,,,student_accommodation,https://assets.amberstudent.com/inventories/2468663/8c7f72c6.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:fifty-one-london-london-2501163973072,"Fifty One London, London",https://www.fiftyonelondon.com/residences,839.0,GBP,week,839.0,1399.0,839.0,"51-55 Cromwell Rd, South Kensington, London SW7 2EH, UK",London,GB,SW7 2EH,51.4951257,-0.1783671,,,student_accommodation,https://assets.amberstudent.com/inventories/1585491/c3df873c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:pavilion-court-2012027755604,"Pavilion Court, London",https://www.thisisfresh.com/london/pavilion-court?_yTrackUser=MTA5OTE0NjUjMTU3OTMwNTc1Mw==-ESogjaCQTZY=&_yTrackVisit=NDA1NTEwNTIjMjY2NTA0NjU3-%2fn1Ivyy%2bIW0%3d,270.0,GBP,week,270.0,410.0,270.0,"20 First Way, Wembley HA9 0PE, UK",Wembley,GB,HA9 0PE,51.55867850000001,-0.2748778000000001,5.0,6,student_accommodation,https://assets.amberstudent.com/inventories/1479059/03b06680.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:davidson-house-london-1608302708584,"Davidson House, Kingston Upon Thames",https://www.thisisfresh.com/kingston/davidson-house?_yTrackUser=OTA5OTQzNiMxMDYyMTAzMDIw-Lj8cZA7dS6A=&_yTrackVisit=MjAzNDY2NTMjNzE0MTkyNTM5-fVVNG9YGqMM=,290.0,GBP,week,290.0,295.0,290.0,"3-5 Penrhyn Rd, Kingston upon Thames KT1 2BT, UK",Kingston upon Thames,GB,KT1 2BT,51.4058044,-0.303687,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/139058/6ef3c167.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:new-orient-house-chelsea-1804166420651,"New Orient House, London",https://www.thisisfresh.com/london/new-orient-house,310.0,GBP,week,310.0,370.0,310.0,"Imperial Rd, London SW6 2EP, UK",London,GB,SW6 2EP,51.4742295,-0.1843569,5.0,9,student_accommodation,https://assets.amberstudent.com/inventories/170531/4aa231d9.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:quebec-house-kingston-1608305358512,"Quebec House, Kingston-Upon-Thames",https://www.thisisfresh.com/kingston/quebec-house?_yTrackUser=OTA5OTQzNiMxMDYyMTAzMDIw-Lj8cZA7dS6A=&_yTrackVisit=MjAzNDY2NTMjNzE0MTkyNTM5-fVVNG9YGqMM=,320.0,GBP,week,320.0,340.0,320.0,"Kingston upon Thames KT2 6BJ, UK",Kingston upon Thames,GB,KT2 6BJ,51.41252009999999,-0.3002322,4.7,9,student_accommodation,https://assets.amberstudent.com/inventories/133234/97dc4b79.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:venti-house-stratford-2511208827747,"Venti House, Stratford",https://www.thisisfresh.com/london/venti-house,320.0,GBP,week,320.0,660.0,320.0,"8 Grove Cres Rd, London E15 1NZ, UK",London,GB,E15 1NZ,51.5448714,0.0035510000000000003,,,student_accommodation,https://assets.amberstudent.com/inventories/2404726/f93b515c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:spring-mews-london-1608306769695,"Spring Mews, London",https://www.thisisfresh.com/london/spring-mews,369.0,GBP,week,369.0,560.0,369.0,"10 Tinworth St, London SE11 5AL, UK",London,GB,SE11 5AL,51.4895048,-0.1211261,5.0,8,student_accommodation,https://assets.amberstudent.com/inventories/144363/5cf704d5.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:glassyard-building-london-1608308724021,"Glassyard Building, London",https://www.thisisfresh.com/london/glassyard-building/rooms,410.0,GBP,week,410.0,450.0,410.0,"7A Stockwell Grn, London SW9 9JF, UK",London,GB,SW9 9JF,51.46855929999999,-0.1200865,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/133256/90ac5b3c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:coopers-court-london-2505033323385,"Coopers Court, London",https://www.sanctuary-students.com/student-accommodation/london/coopers-court,,GBP,week,,,,"10-14 Maplin St, London E3 4SX, UK",London,GB,E3 4SX,51.524912099999995,-0.0326985,,,student_accommodation,https://assets.amberstudent.com/inventories/1834016/af648b55.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:urbanest-westminster-bridge-london-1608303433492,"Urbanest Westminster Bridge, London",https://uk.urbanest.com/locations/westminster-bridge/,,GBP,week,,,,"203 Westminster Bridge Rd, London SE1 7FR, UK",London,GB,SE1 7FR,51.5004739,-0.1160851,4.8,4,student_accommodation,https://assets.amberstudent.com/inventories/944948/a31a57f1.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:one-penrhyn-road-kingston-upon-thames-1803263168492,"One Penrhyn Road, Kingston Upon Thames",https://www.crm-students.com/kingston/one-penrhyn-road,367.0,GBP,week,367.0,429.0,367.0,"1 Penrhyn Rd, London KT1 2BT, UK",London,GB,KT1 2BT,51.4067829,-0.3034512,5.0,9,student_accommodation,https://assets.amberstudent.com/inventories/139702/4bba9a46.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:the-stay-club-kentish-town-2111262185704,"The Stay Club Kentish Town, London ",https://www.thestayclub.com/student-accommodation/kentish-town,403.0,GBP,week,403.0,461.0,403.0,"65-69 Holmes Rd, London NW5 3AN, UK",London,GB,NW5 3AN,51.549614899999995,-0.144235,4.9,7,student_accommodation,https://assets.amberstudent.com/inventories/205224/83e5233f.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:room-in-a-6-bedroom-apartment-shaftsbury-rd-london-e7-8pf-2512119291542,"Room in a 6 Bedroom Apartment, Shaftsbury Rd, London E7 8PF",https://docs.google.com/spreadsheets/d/1nbjTFLmm3rkWBO-RRdsSrm5_ZvOv4aV9Q7VlJvavODM/edit?gid=691636030#gid=691636030,800.0,GBP,month,800.0,1200.0,800.0,"Shaftesbury Rd, London E10, UK",London,GB,E10,51.5656666,-0.0191776,,,student_accommodation,https://assets.amberstudent.com/inventories/2506397/8870af79.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:room-in-a-5-bedroom-apartment-macgregor-rd-london-e16-3ll-2512111766121,"Room in a 5 Bedroom Apartment, MacGregor Rd, London E16 3LL",https://docs.google.com/spreadsheets/d/1nbjTFLmm3rkWBO-RRdsSrm5_ZvOv4aV9Q7VlJvavODM/edit?gid=691636030#gid=691636030,,GBP,month,,,,"MacGregor Rd, London E16 3LL, UK",London,GB,E16 3LL,51.5175665,0.0373236,,,student_accommodation,https://assets.amberstudent.com/inventories/2506438/2f650c3c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:room-in-a-7-bedroom-apartment-chobham-rd-london-e15-1lz-2512112671635,"Room in a 7 Bedroom Apartment, Chobham Rd, London E15 1LZ",https://docs.google.com/spreadsheets/d/1nbjTFLmm3rkWBO-RRdsSrm5_ZvOv4aV9Q7VlJvavODM/edit?gid=691636030#gid=691636030,1200.0,GBP,month,1200.0,1500.0,1200.0,"Chobham Rd, London E15, UK",London,GB,E15,51.549659,0.0027089,,,student_accommodation,https://assets.amberstudent.com/inventories/2506447/36ca0ef5.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:room-in-a-5-bedroom-apartment-clifton-court-st-john-s-wood-london-nw8-8ht-2603230006823,"Room in a 5 Bedroom Apartment, Clifton Court, St John's Wood, London NW8 8HT",https://docs.google.com/spreadsheets/d/1nbjTFLmm3rkWBO-RRdsSrm5_ZvOv4aV9Q7VlJvavODM/edit?gid=912682209#gid=912682209,,GBP,month,,,,"St John's Wood Rd, London NW8 8HT, UK",London,GB,NW8 8HT,51.525500099999995,-0.1774087,,,student_accommodation,https://assets.amberstudent.com/inventories/2865229/318837bd.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:the-lyra-1608308406857,"The Lyra, London",https://www.downingstudents.com/student-accommodation/london/the-lyra/,340.0,GBP,week,340.0,365.0,340.0,"Portal Way, North Acton, London W3 6BX, UK",London,GB,W3 6BX,51.5226334,-0.2614970999999999,5.0,9,student_accommodation,https://assets.amberstudent.com/inventories/133374/7c1f551e.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:academic-house-london-1608306010966,"Academic House, London",https://www.universalstudentliving.com/student-accommodation/london/academic-house,299.0,GBP,week,299.0,320.0,299.0,"128 Herne Hill, London SE24 9QH, UK",London,GB,SE24 9QH,51.45366929999999,-0.101514,5.0,12,student_accommodation,https://assets.amberstudent.com/inventories/133400/aadf630b.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:the-cube-greenwich-london-1708023708709,"Cube Greenwich, London",https://wearehomesforstudents.com/student-accommodation/london/cube-greenwich,345.0,GBP,week,345.0,380.0,345.0,"10 Denham St, London SE10 0XU, UK",London,GB,SE10 0XU,51.4866752,0.0152647,4.7,9,student_accommodation,https://assets.amberstudent.com/inventories/136785/9ab8349d.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:go-britanyan-hammersmith-london-2406074551482,"GoBritanya Hammersmith, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,480.0,GBP,week,480.0,495.0,480.0,"230 Shepherds Bush Rd, London W6 7NL, UK",London,GB,W6 7NL,51.4944615,-0.2240754,,,student_accommodation,https://assets.amberstudent.com/inventories/1103211/5bc272d9.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-islington-ii-london-2409136687551,"LST Islington II, London",https://londonist.co.uk/residences/islington-ii_42?academic_year_id=8,299.0,GBP,week,299.0,540.0,299.0,"556 Holloway Rd, London N7 6JP, UK",London,GB,N7 6JP,51.5601527,-0.1223038,,,student_accommodation,https://assets.amberstudent.com/inventories/1276329/783bc7f6.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-ivy-halls-london-2507100836095,"LST Ivy Halls, London",https://londonist.co.uk/residences/ivy-halls_539,,GBP,week,,,,"Ivy Hall, 100 Cricklewood Ln, London NW2 2DQ, UK",London,GB,NW2 2DQ,51.5588945,-0.2103821,,,student_accommodation,https://assets.amberstudent.com/inventories/1976731/4e829582.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:cube-ealing-london-2510037863278,"Cube Ealing, London",https://wearehomesforstudents.com/student-accommodation/london/cube-ealing,255.0,GBP,week,255.0,415.0,255.0,"The Cube Ealing, 11, The Pavement, Popes Ln, London W5 4NG, UK",London,GB,W5 4NG,51.49909479999999,-0.300526,,,student_accommodation,https://assets.amberstudent.com/inventories/2240666/b9b29b4d.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:bernard-myers-house-london-1710242743205,"Bernard Myers, London",https://www.capitolstudents.com/locations/london/london-bernard-myers/,,GBP,week,,,,"Bernard Myers House, 4-6 Havil St, London SE5 7RU, UK",London,GB,SE5 7RU,51.4778953,-0.085645,4.8,6,student_accommodation,https://assets.amberstudent.com/inventories/137843/539b022a.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:wood-green-hall-wood-green-2205119091988,"Wood Green Hall, London",https://www.mezzino.com/property/wood-green-hall/,,GBP,week,,,,"Brabant Rd, London N22 6UZ, UK",London,GB,N22 6UZ,51.59645920000001,-0.1121019,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/218097/8ecbb6e5.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chesterman-house-goldsmiths-student-village-london-2412036713442,"Chesterman House, London",https://campuslivingvillages.com/united-kingdom/london/chesterman-house/,,GBP,week,,,,"334 New Cross Rd, London SE14 6AG, UK",London,GB,SE14 6AG,51.4756368,-0.035244899999999996,,,student_accommodation,https://assets.amberstudent.com/inventories/1479704/6b341742.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:town-hall-camberwell-london-2604295768350,"Town Hall Camberwell, London",https://www.mezzino.com/property/town-hall-camberwell/,,GBP,week,,,,"31 Peckham Rd, London SE5 8UH, UK",London,GB,SE5 8UH,51.4740271,-0.0826934,,,student_accommodation,https://assets.amberstudent.com/inventories/3025853/094b137a.webp,,https://amberstudent.com/places/search/london-1811028205760
vitastudent,vitastudent:lewisham-exchange,Vita Student Lewisham Exchange,https://www.vitastudent.com/en/cities/london/lewisham-exchange/,,,,,,,,London,UK,,,,,,student_accommodation,,,https://www.vitastudent.com/en/locations/london/
citystgeorges,citystgeorges:horton-halls,Horton Halls,https://www.citystgeorges.ac.uk/prospective-students/accommodation/residential-halls/horton-halls,,,,,,,,London,UK,,,,,,university_halls,,,https://www.citystgeorges.ac.uk/prospective-students/accommodation
aa4s,aa4s:term-time-accommodation:well-street-hall,Well Street Hall (Term Time Accommodation),https://aa4s.co.uk/term-time-accommodation/well-street-hall/,,,,,,,,London,UK,,,,,,aa4s:term-time-accommodation,,,https://aa4s.co.uk/
aa4s,aa4s:term-time-accommodation:claredale-house-term-time,Claredale House (Term Time Accommodation),https://aa4s.co.uk/term-time-accommodation/claredale-house-term-time/,,,,,,,,London,UK,,,,,,aa4s:term-time-accommodation,,,https://aa4s.co.uk/
aa4s,aa4s:term-time-accommodation:cordwainers-court-term-time,Cordwainers Court (Term Time Accommodation),https://aa4s.co.uk/term-time-accommodation/cordwainers-court-term-time/,,,,,,,,London,UK,,,,,,aa4s:term-time-accommodation,,,https://aa4s.co.uk/
aa4s,aa4s:summer-accommodation:well-street-hall-summer,Well Street Hall (Summer Accommodation),https://aa4s.co.uk/summer-accommodation/well-street-hall-summer/,,,,,,,,London,UK,,,,,,aa4s:summer-accommodation,,,https://aa4s.co.uk/
aa4s,aa4s:summer-accommodation:claredale-house-summer,Claredale House (Summer Accommodation),https://aa4s.co.uk/summer-accommodation/claredale-house-summer/,,,,,,,,London,UK,,,,,,aa4s:summer-accommodation,,,https://aa4s.co.uk/
